budget,revenue,original_title,cast,director,runtime,genres,vote_count,vote_average,release_year,budget_adj,revenue_adj
25000000,25965144,Jacob's Ladder,Tim Robbins|Elizabeth PeÃ±a|Danny Aiello|Matt Craven|Pruitt Taylor Vince,Adrian Lyne,113,Drama|Mystery|Horror,134,6.8,1990,41722463.507864505,43333190.92065779
11000000,8266343,Cry-Baby,Johnny Depp|Amy Locane|Polly Bergen|Susan Tyrrell|Traci Lords,John Waters,85,Music|Comedy,138,6.4,1990,18357883.9434603,13795687.7664396
47000000,103738726,Dick Tracy,Warren Beatty|Al Pacino|Madonna|Charlie Korsmo|Glenne Headly,Warren Beatty,103,Adventure|Action|Comedy|Thriller|Crime,125,5.7,1990,78438231.3947853,173129408.39549398
16000000,48878502,Darkman,Liam Neeson|Frances McDormand|Colin Friels|Larry Drake|Nelson Mashita,Sam Raimi,96,Action|Science Fiction|Crime,148,6.0,1990,26702376.6450332,81573260.6405633
4200000,5835247,Night of the Living Dead,Patricia Tallman|Tony Todd|Tom Towles|McKee Anderson|Bill Moseley,Tom Savini,88,Horror,63,6.7,1990,7009373.86932123,9738435.20067503
0,13446769,The Grifters,Anjelica Huston|John Cusack|Annette Bening|Jan Munroe|Stephen Tobolowsky,Stephen Frears,110,Crime|Drama,46,6.5,1990,0.0,22441293.156047303
47000000,15691192,The Bonfire of the Vanities,Tom Hanks|Bruce Willis|Melanie Griffith|Kim Cattrall|Saul Rubinek,Brian De Palma,125,Comedy|Drama,46,4.8,1990,78438231.3947853,26187007.4245958
12000000,46044400,Marked for Death,Steven Seagal|Basil Wallace|Keith David|Tom Wright|Joanna Pacula,Dwight H. Little,94,Action|Thriller,44,6.0,1990,20026782.4837749,76843431.9496606
15000000,201957688,Kindergarten Cop,Arnold Schwarzenegger|Penelope Ann Miller|Pamela Reed|Linda Hunt|Richard Tyson,Ivan Reitman,111,Comedy,304,5.7,1990,25033478.104718696,337046890.708507
1000000,2554476,King of New York,Christopher Walken|David Caruso|Laurence Fishburne|Victor Argo|Wesley Snipes,Abel Ferrara,103,Thriller|Crime,46,6.2,1990,1668898.54031458,4263161.26766862
10000000,47410000,Hard to Kill,Steven Seagal|Kelly LeBrock|William Sadler|Frederick Coffin|Bonnie Burroughs,Bruce Malmuth,96,Action|Thriller,64,5.4,1990,16688985.403145801,79122479.79631421
37931000,27931461,The Rescuers Down Under,Bob Newhart|Eva Gabor|John Candy|Tristan Rogers|Adam Ryen,Hendel Butoy|Mike Gabriel,77,Adventure|Animation|Crime|Family|Fantasy,166,6.4,1990,63302990.5326723,46614774.4917536
18000000,476684675,Home Alone,Macaulay Culkin|Joe Pesci|Daniel Stern|John Heard|Catherine O'Hara,Chris Columbus,103,Comedy|Family,1393,7.0,1990,30040173.725662395,795538358.29783
31000000,35419397,Mermaids,Cher|Winona Ryder|Christina Ricci|Bob Hoskins|Michael Schoeffling,Richard Benjamin,110,Comedy|Drama|Romance,68,6.5,1990,51735854.749752,59111379.95212261
0,20710451,Hamlet,Mel Gibson|Glenn Close|Alan Bates|Paul Scofield|Ian Holm,Franco Zeffirelli,130,Drama|History,43,6.5,1990,0.0,34563641.44315661
4000000,215880014,One Hundred and One Dalmatians,Rod Taylor|J. Pat O'Malley|Betty Lou Gerson|Martha Wentworth|Ben Wright,Clyde Geronimi|Hamilton Luske|Wolfgang Reitherman,79,Adventure|Animation|Comedy|Family,913,6.6,1961,29179444.8318826,1574814739.70476
2500000,9500000,Breakfast at Tiffany's,Audrey Hepburn|George Peppard|Patricia Neal|Buddy Ebsen|Martin Balsam,Blake Edwards,110,Comedy|Drama|Romance,557,7.4,1961,18237153.019926604,69301181.47572121
6000000,43656822,West Side Story,Natalie Wood|Richard Beymer|Russ Tamblyn|Rita Moreno|George Chakiris,Jerome Robbins|Robert Wise,152,Music|Crime|Drama,192,6.6,1961,43769167.2478239,318470457.27107996
6000000,28900000,The Guns of Navarone,Gregory Peck|David Niven|Anthony Quinn|Stanley Baker|Anthony Quayle,J. Lee Thompson|Alexander Mackendrick,158,Action|Adventure|Drama|War,95,7.0,1961,43769167.2478239,210821488.910352
3000000,10000000,Judgment at Nuremberg,Spencer Tracy|Burt Lancaster|Richard Widmark|Marlene Dietrich|Maximilian Schell,Stanley Kramer,186,Drama|History,67,6.7,1961,21884583.6239119,72948612.07970649
806948,32000000,Psycho,Anthony Perkins|Vera Miles|John Gavin|Janet Leigh|Martin Balsam,Alfred Hitchcock,109,Drama|Horror|Thriller,1180,8.0,1960,5949601.34364958,235934958.630279
2000000,4905000,The Magnificent Seven,Yul Brynner|Eli Wallach|Steve McQueen|Charles Bronson|Robert Vaughn,John Sturges,128,Action|Adventure|Western,224,7.0,1960,14745934.9143924,36164405.377547495
12000000,60000000,Spartacus,Kirk Douglas|Laurence Olivier|Jean Simmons|Charles Laughton|Peter Ustinov,Stanley Kubrick,197,Action|Drama|History,211,6.9,1960,88475609.4863548,442378047.431774
3000000,25000000,The Apartment,Jack Lemmon|Shirley MacLaine|Fred MacMurray|Ray Walston|Jack Kruschen,Billy Wilder,125,Comedy|Drama|Romance,235,7.9,1960,22118902.3715887,184324186.429905
1300000,28262574,Taxi Driver,Robert De Niro|Cybill Shepherd|Harvey Keitel|Jodie Foster|Peter Boyle,Martin Scorsese,113,Crime|Drama,1269,7.8,1976,4981207.43701933,108293649.075468
1100000,117235147,Rocky,Sylvester Stallone|Talia Shire|Burt Young|Carl Weathers|Burgess Meredith,John G. Avildsen,119,Drama,963,7.2,1976,4214867.83132405,449209681.628042
1800000,33800000,Carrie,Sissy Spacek|Piper Laurie|Amy Irving|William Katt|Betty Buckley,Brian De Palma,98,Horror|Thriller,497,6.8,1976,6897056.45125754,129511393.36250201
2800000,60922980,The Omen,Gregory Peck|Lee Remick|David Warner|Billie Whitelaw|Harvey Stephens,Richard Donner,111,Horror|Thriller,203,6.9,1976,10728754.479733901,233438462.35490698
9000000,25000000,Logan's Run,Michael York|Richard Jordan|Jenny Agutter|Roscoe Lee Browne|Farrah Fawcett,Michael Anderson,120,Adventure|Action|Romance|Science Fiction,101,5.9,1976,34485282.2562877,95792450.7119103
24000000,52614445,King Kong,Jeff Bridges|Jessica Lange|Charles Grodin|John Randolph|Rene Auberjonois,John Guillermin,134,Action|Adventure|Drama|Horror|Science Fiction,70,5.9,1976,91960752.6834339,201602665.17588
8500000,70600000,All the President's Men,Robert Redford|Dustin Hoffman|Jack Warden|Martin Balsam|Hal Holbrook,Alan J. Pakula,138,Drama|History|Mystery|Thriller,216,7.3,1976,32569433.2420495,270517880.810434
9000000,46236000,The Enforcer,Clint Eastwood|Tyne Daly|Harry Guardino|Bradford Dillman|John Mitchum,James Fargo,96,Action|Crime|Thriller,97,6.6,1976,34485282.2562877,177162390.044635
3700000,31800000,The Outlaw Josey Wales,Clint Eastwood|Chief Dan George|Sondra Locke|Bill McKinney|John Vernon,Clint Eastwood,135,Drama|Western,135,7.1,1976,14177282.705362698,121847997.305549
6500000,21709020,Marathon Man,Dustin Hoffman|Laurence Olivier|Roy Scheider|William Devane|Marthe Keller,John Schlesinger,125,Thriller,90,7.1,1976,24906037.1850966,83182409.134155
3800000,23689877,Network,Faye Dunaway|William Holden|Peter Finch|Robert Duvall|Wesley Addy,Sidney Lumet,121,Drama,161,7.4,1976,14560452.5082103,90772454.9957487
6000000,33833201,The Pink Panther Strikes Again,Peter Sellers|Herbert Lom|Lesley-Anne Down|Burt Kwouk|Colin Blakely,Blake Edwards,103,Comedy|Mystery,47,6.6,1976,22990188.170858398,129638609.568746
35000000,35323292,The Bad News Bears,Walter Matthau|Tatum O'Neal|Christopher Daniel Barnes|Ben Piazza|Vic Morrow,Michael Ritchie,102,Comedy|Family,54,6.6,1976,134109430.996674,135348188.315696
14600000,70906973,Groundhog Day,Bill Murray|Andie MacDowell|Chris Elliott|Stephen Tobolowsky|Brian Doyle-Murray,Harold Ramis,101,Romance|Fantasy|Drama|Comedy,1339,7.2,1993,22038261.440801103,107031945.81848101
18000000,75634409,The Nightmare Before Christmas,Danny Elfman|Chris Sarandon|Catherine O'Hara|William Hickey|Glenn Shadix,Henry Selick,76,Fantasy|Animation|Family,1172,7.4,1993,27170459.3105767,114167868.45633401
22000000,321265768,Schindler's List,Liam Neeson|Ben Kingsley|Ralph Fiennes|Caroline Goodall|Jonathan Sagall,Steven Spielberg,195,Drama|History|War,2632,8.1,1993,33208339.1573716,484941026.518066
63000000,920100000,Jurassic Park,Sam Neill|Laura Dern|Jeff Goldblum|Richard Attenborough|Bob Peck,Steven Spielberg,127,Adventure|Science Fiction,3169,7.4,1993,95096607.5870186,1388863311.75898
57000000,159055768,Demolition Man,Sylvester Stallone|Wesley Snipes|Sandra Bullock|Nigel Hawthorne|Benjamin Bratt,Marco Brambilla,115,Action|Adventure|Comedy|Science Fiction,580,6.1,1993,86039787.8168264,240089904.03091803
25000000,441286195,Mrs. Doubtfire,Robin Williams|Sally Field|Pierce Brosnan|Harvey Fierstein|Polly Holliday,Chris Columbus,125,Comedy|Drama|Family,809,6.9,1993,37736749.0424677,666108255.864819
44000000,368875760,The Fugitive,Harrison Ford|Tommy Lee Jones|Sela Ward|Julianne Moore|Joe Pantoliano,Andrew Davis,130,Adventure|Action|Thriller|Crime|Mystery,717,7.0,1993,66416678.3147432,556806879.318782
40000000,176997168,In the Line of Fire,Clint Eastwood|Rene Russo|John Malkovich|Dylan McDermott|Gary Cole,Wolfgang Petersen,128,Action|Drama|Thriller|Crime|Mystery,170,6.5,1993,60378798.46794829,267171908.40173998
26000000,206678440,Philadelphia,Tom Hanks|Denzel Washington|Jason Robards|Mary Steenburgen|Antonio Banderas,Jonathan Demme,125,Drama|Mystery,514,7.5,1993,39246219.0041664,311974896.910748
6900000,7993039,Dazed and Confused,Jason London|Rory Cochrane|Wiley Wiggins|Sasha Jenson|Michelle Burke,Richard Linklater,102,Comedy|Drama,320,7.3,1993,10415342.735721001,12065252.2731862
85000000,137298489,Last Action Hero,Arnold Schwarzenegger|F. Murray Abraham|Art Carney|Charles Dance|Frank McRae,John McTiernan,130,Adventure|Fantasy|Action|Comedy|Family,367,5.8,1993,128304946.74439,207247944.93212
30000000,135130999,A Perfect World,Kevin Costner|Clint Eastwood|Laura Dern|T.J. Lowther|Bradley Whitford,Clint Eastwood,138,Crime|Drama|Thriller,188,6.9,1993,45284098.85096121,203976183.88483799
20000000,35739755,Robin Hood: Men in Tights,Cary Elwes|Dom DeLuise|Roger Rees|Dave Chappelle|Eric Allan Kramer,Mel Brooks,104,Comedy,273,6.3,1993,30189399.233974103,53948086.610971205
0,48919043,Addams Family Values,RaÃºl JuliÃ¡|Anjelica Huston|Christopher Lloyd|Christina Ricci|Joan Cusack,Barry Sonnenfeld,94,Comedy|Family|Fantasy,254,6.3,1993,0.0,73841825.9635475
70000000,255000211,Cliffhanger,Sylvester Stallone|John Lithgow|Michael Rooker|Janine Turner|Rex Linn,Renny Harlin,112,Action|Adventure|Thriller,312,6.1,1993,105662897.31890899,384915158.731332
40000000,116300000,Sliver,Sharon Stone|William Baldwin|Tom Berenger|Polly Walker|Colleen Camp,Phillip Noyce,108,Drama|Thriller,62,4.7,1993,60378798.46794829,175551356.54555902
21,42,Teenage Mutant Ninja Turtles III,Paige Turco|Stuart Wilson|Sab Shimono|Vivian Wu|Mark Caso,Stuart Gillard,96,Action|Adventure|Comedy|Family|Fantasy,95,5.2,1993,31.698869195672803,63.397738391345705
14000000,154864401,Cool Runnings,Leon Robinson|Doug E. Doug|Rawle D. Lewis|Malik Yoba|John Candy,Jon Turteltaub,98,Comedy,289,6.8,1993,21132579.463781897,233763161.445963
21000000,227799884,Sleepless in Seattle,Tom Hanks|Meg Ryan|Bill Pullman|Ross Malinger|Rosie O'Donnell,Nora Ephron,105,Comedy|Drama|Romance,362,6.4,1993,31698869.195672803,343857082.17645
25000000,56505065,Tombstone,Kurt Russell|Val Kilmer|Sam Elliott|Bill Paxton|Stephen Lang,George P. Cosmatos,130,Action|Adventure|Drama|History|Western,373,7.3,1993,37736749.0424677,85292698.301333
0,23202734,Benny & Joon,Johnny Depp|Mary Stuart Masterson|Aidan Quinn|Julianne Moore|Oliver Platt,Jeremiah S. Chechik,98,Action|Comedy|Drama|Romance,124,6.8,1993,0.0,35023830.0022853
30000000,36516012,Carlito's Way,Al Pacino|Sean Penn|Penelope Ann Miller|John Leguizamo|Ingrid Rogers,Brian De Palma,144,Action|Crime|Drama|Thriller,394,7.4,1993,45284098.85096121,55119823.2350296
25000000,133752825,Hot Shots! Part Deux,Charlie Sheen|Lloyd Bridges|Valeria Golino|Richard Crenna|Rowan Atkinson,Jim Abrahams,86,Action|Comedy|War,255,6.1,1993,37736749.0424677,201895871.62984398
12500000,12281551,True Romance,Christian Slater|Patricia Arquette|Michael Rapaport|Bronson Pinchot|Gary Oldman,Tony Scott,120,Action|Thriller|Crime|Romance,402,7.3,1993,18868374.5212338,18538632.3175707
42000000,20844907,Super Mario Bros.,Bob Hoskins|John Leguizamo|Dennis Hopper|Samantha Mathis|Fisher Stevens,Annabel Jankel|Rocky Morton,104,Adventure|Comedy|Family|Fantasy,114,4.0,1993,63397738.3913457,31464760.970903102
38000000,57319029,Sister Act 2: Back in the Habit,Whoopi Goldberg|Kathy Najimy|James Coburn|Barnard Hughes|Mary Wickes,Bill Duke,107,Music|Comedy,173,5.8,1993,57359858.5445509,86521352.5092372
45000000,195268056,The Pelican Brief,Julia Roberts|Denzel Washington|Sam Shepard|William Atherton|John Lithgow,Alan J. Pakula,141,Action|Mystery|Thriller,207,6.2,1993,67926148.2764419,294751265.011301
30000000,53898845,The Three Musketeers,Charlie Sheen|Kiefer Sutherland|Chris O'Donnell|Oliver Platt|Tim Curry,Stephen Herek,105,Action|Adventure|Comedy,112,5.9,1993,45284098.85096121,81358687.49775459
22000000,10696210,RoboCop 3,Robert John Burke|Nancy Allen|Mario Machado|Jodi Long|John Posey,Fred Dekker,104,Action|Adventure|Crime|Science Fiction|Thriller,169,4.2,1993,33208339.1573716,16145607.699021302
11000000,30000000,What's Eating Gilbert Grape,Johnny Depp|Leonardo DiCaprio|Juliette Lewis|Darlene Cates|Mary Steenburgen,Lasse HallstrÃ¶m,118,Romance|Drama,495,7.4,1993,16604169.5786858,45284098.85096121
35000000,117270765,Dennis the Menace,Walter Matthau|Mason Gamble|Joan Plowright|Christopher Lloyd|Lea Thompson,Nick Castle,94,Family|Comedy,117,5.8,1993,52831448.6594548,177016697.152928
9000000,2395231,Kalifornia,Brad Pitt|David Duchovny|Juliette Lewis|Michelle Forbes|Kathy Larson,Dominic Sena,117,Thriller|Crime,96,6.3,1993,13585229.655288301,3615529.24582956
22000000,17287898,A Bronx Tale,Robert De Niro|Chazz Palminteri|Lillo Brancato|Francis Capra|Taral Hicks,Robert De Niro,121,Drama|Crime,227,7.2,1993,33208339.1573716,26095562.7319111
13500000,11285588,Manhattan Murder Mystery,Woody Allen|Diane Keaton|Jerry Adler|Alan Alda|Anjelica Huston,Woody Allen,104,Comedy|Crime|Mystery|Thriller,69,6.9,1993,20377844.4829325,17035256.0861074
25000000,40903593,Falling Down,Michael Douglas|Robert Duvall|Barbara Hershey|Rachel Ticotin|Frederic Forrest,Joel Schumacher,113,Crime|Drama|Thriller,380,7.0,1993,37736749.0424677,61742744.9590495
0,32416586,The Sandlot,Tom Guiry|Mike Vitar|James Earl Jones|Patrick Renna|Chauncey Leopardi,David M. Evans,101,Comedy|Family,147,7.1,1993,0.0,48931862.8278229
42000000,270248367,The Firm,Tom Cruise|Jeanne Tripplehorn|Gene Hackman|Holly Hunter|Ed Harris,Sydney Pollack,154,Drama|Mystery|Thriller,258,6.5,1993,63397738.3913457,407931792.18462795
28000000,39514713,Hocus Pocus,Bette Midler|Sarah Jessica Parker|Kathy Najimy|Omri Katz|Thora Birch,Kenny Ortega,96,Comedy|Family|Fantasy,278,6.1,1993,42265158.927563794,59646272.318645395
13000000,65796862,In the Name of the Father,Daniel Day-Lewis|Emma Thompson|Pete Postlethwaite|John Lynch|Beatie Edney,Jim Sheridan,133,Drama,156,7.4,1993,19623109.5020832,99318386.76303521
20000000,153698625,Free Willy,Jason James Richter|Lori Petty|August Schellenberg|Michael Madsen|Jayne Atkinson,Simon Wincer,112,Family|Adventure,226,5.9,1993,30189399.233974103,232003457.591894
0,4104962,This Boyâ€™s Life,Robert De Niro|Leonardo DiCaprio|Ellen Barkin|Chris Cooper|Jonah Blechman,Michael Caton-Jones,115,Drama,85,6.7,1993,0.0,6196316.83291465
7000000,116700000,The Piano,Holly Hunter|Harvey Keitel|Sam Neill|Anna Paquin|Cliff Curtis,Jane Campion,121,Romance|Drama,131,6.8,1993,10566289.7318909,176155144.530239
17000000,44456478,The Good Son,Macaulay Culkin|Elijah Wood|Wendy Crewson|David Morse|Daniel Hugh Kelly,Joseph Ruben,87,Drama|Horror|Thriller,94,6.2,1993,25660989.348878,67105718.1439195
0,47965000,Wayne's World 2,Mike Myers|Dana Carvey|Christopher Walken|Tia Carrere|Chris Farley,Stephen Surjik,95,Comedy,131,5.7,1993,0.0,72401726.71287851
18000000,74189677,Hard Target,Jean-Claude Van Damme|Arnold Vosloo|Lance Henriksen|Yancy Butler|Sven-Ole Thorsen,John Woo,97,Action|Adventure|Crime|Thriller,115,5.9,1993,27170459.3105767,111987088.899629
11500000,23237911,The Remains of the Day,Anthony Hopkins|Emma Thompson|James Fox|Christopher Reeve|Hugh Grant,James Ivory,134,Drama|Romance,96,7.1,1993,17358904.559535097,35076928.627128005
6000000,5617391,Batman: Mask of the Phantasm,"Kevin Conroy|Dana Delany|Efrem Zimbalist, Jr.|Mark Hamill|Hart Bochner",Bruce Timm|Eric Radomski,76,Animation|Action|Adventure|Family,98,7.2,1993,9056819.77019225,8479282.97761667
34000000,32255440,The Age of Innocence,Daniel Day-Lewis|Michelle Pfeiffer|Winona Ryder|Alexis Smith|Geraldine Chaplin,Martin Scorsese,139,Drama|Romance,76,6.7,1993,51321978.697756104,48688617.781375
0,63000000,Dave,Kevin Kline|Sigourney Weaver|Frank Langella|Kevin Dunn|Ving Rhames,Ivan Reitman,110,Comedy,99,6.2,1993,0.0,95096607.5870186
32000000,36733909,Alive,Ethan Hawke|Vincent Spano|Bruce Ramsay|David Kriegel|Josh Hamilton,Frank Marshall,120,Action|Adventure|Drama|Thriller,198,6.7,1993,48303038.774358705,55448732.21127379
0,46405336,Malice,Alec Baldwin|Nicole Kidman|Bill Pullman|Bebe Neuwirth|George C. Scott,Harold Becker,107,Drama|Crime,47,6.0,1993,0.0,70047460.7545357
0,18994653,Sniper,Tom Berenger|Billy Zane|J. T. Walsh|Ken Radley|Reynaldo Arenas,Luis Llosa,98,Action|Drama|Thriller,52,6.1,1993,0.0,28671858.136390198
3000000,15,Jason Goes to Hell: The Final Friday,Kane Hodder|John D. LeMay|Kari Keegan|Steven Williams|Steven Culp,Adam Marcus,87,Horror|Thriller,86,3.9,1993,4528409.88509612,22.6420494254806
0,140081992,Sommersby,Jodie Foster|Richard Gere|Bill Pullman|James Earl Jones|Lanny Flaherty,Jon Amiel,109,Drama|Thriller|Mystery|Romance,43,5.9,1993,0.0,211449559.098918
8,27,National Lampoon's Loaded Weapon 1,Emilio Estevez|Samuel L. Jackson|Jon Lovitz|Tim Curry|Kathy Ireland,Gene Quintano,84,Comedy,72,5.5,1993,12.0757596935896,40.755688965865104
12000000,22750363,Rudy,Sean Astin|Jon Favreau|Ned Beatty|Greta Lind|Scott Benjaminson,David Anspaugh,114,Drama,113,7.2,1993,18113639.5403845,34340989.5662417
15000000,118243066,Beethoven's 2nd,Charles Grodin|Bonnie Hunt|Nicholle Tom|Christopher Castile|Sarah Rose Karr,Rod Daniel,89,Family|Comedy,84,5.0,1993,22642049.425480604,178484356.306157
0,25000000,Gettysburg,Jeff Daniels|Tom Berenger|Martin Sheen|Sam Elliott|Stephen Lang,Ronald F. Maxwell,254,War|Drama|History,46,6.4,1993,0.0,37736749.0424677
0,6110979,Short Cuts,Julianne Moore|Andie MacDowell|Tim Robbins|Jack Lemmon|Anne Archer,Robert Altman,187,Comedy|Drama,52,5.9,1993,0.0,9224339.23707161
20000000,11585483,So I Married an Axe Murderer,Mike Myers|Nancy Travis|Anthony LaPaglia|Amanda Plummer|Brenda Fricker,Thomas Schlamme,93,Comedy|Crime|Romance,72,6.2,1993,30189399.233974103,17487938.580271
25000000,6,The House of the Spirits,Meryl Streep|Glenn Close|Jeremy Irons|Winona Ryder|Antonio Banderas,Bille August,140,Romance|Drama,52,6.7,1993,37736749.0424677,9.05681977019225
38000000,266614059,Indecent Proposal,Robert Redford|Demi Moore|Woody Harrelson|Seymour Cassel|Oliver Platt,Adrian Lyne,117,Drama,152,5.6,1993,57359858.5445509,402445913.427067
3500000,27900000,Menace II Society,Tyrin Turner|Larenz Tate|Glenn Plummer|Jada Pinkett Smith|Samuel L. Jackson,Albert Hughes|Allen Hughes,97,Drama|Action|Crime,94,7.1,1993,5283144.86594548,42114211.9313939
0,24760338,The Man Without a Face,Mel Gibson|Nick Stahl|Margaret Whitton|Fay Masterson|Gaby Hoffmann,Mel Gibson,114,Drama,46,5.7,1993,0.0,37374986.452507004
900000,8556940,Leprechaun,Warwick Davis|Jennifer Aniston|Ken Olandt|Mark Holton|Robert Hy Gorman,Mark Jones,92,Comedy|Horror|Thriller,51,5.5,1993,1358522.96552883,12916443.894058099
1500000,418961,Killing Zoe,Eric Stoltz|Julie Delpy|Jean-Hugues Anglade|Tai Thai|Bruce Ramsay,Roger Avary,96,Action|Crime|Drama|Thriller,46,5.8,1993,2264204.94254806,632409.044623252
19885552,19724334,Fire in the Sky,D. B. Sweeney|Robert Patrick|Craig Sheffer|Peter Berg|Henry Thomas,Robert Lieberman,109,Drama|Horror|Thriller|Mystery,49,6.4,1993,30016643.415797602,29773289.6875125
0,9317021,We're Back! A Dinosaur's Story,John Goodman|Jay Leno|Walter Cronkite|Blaze Berdahl|Rhea Perlman,Phil Nibbelink|Simon Wells|Dick Zondag|Ralph Zondag,64,Animation|Science Fiction|Family,50,5.7,1993,0.0,14063763.332016
